;date;skyCover_7h;skyCover_14h;skyCover_19h;temp_7h;temp_14h;temp_19h;temp_dailyMean;temp_dailyMax;temp_dailyMin;hum_7h;hum_14h;hum_19h;windBeauf_7h;windBeauf_14h;windBeauf_19h;precip
181;2013-01-07;4;3;1;17.6;23.4;;18.1;24.9;11.3;56;41;43;1;1;2;0
182;2013-02-07;1;2;4;71.6;27.5;25.1;20.2;27.8;12.5;72;48;49;2;2;3;0
183;2013-03-07;8;5;8;19.3;27.9;25.3;21.9;28.4;15.4;76;46;47;1;4;3;Spuren
184;2013-04-07;7;3;1;83.6;25.7;24.9;22.7;27.1;18.3;76;55;54;2;2;2;0
185;2013-05-07;6;9;7;21.7;26.6;22.8;23.2;27.8;18.5;75;55;71;3;3;3;Spuren
186;2013-06-07;8;5;2;;25.7;23.4;23.0;26.5;19.4;79;64;66;2;3;3;Spuren
187;2013-07-07;2;5;1;20.3;27.2;24.4;22.8;27.4;18.2;76;55;57;2;3;3;0
188;2013-08-07;1;1;0;20.4;;23.8;22.1;26.3;17.8;63;44;51;3;3;3;0
189;2013-09-07;1;1;1;20.6;27.1;24.7;22.4;27.9;16.9;67;47;51;2;2;2;0
190;2013-10-07;6;3;1;22.1;28.2;25.1;22.7;28.6;16.7;71;46;52;1;2;2;10.6
191;2013-11-07;8;4;2;17.7;22.4;19.0;20.7;25.1;16.3;91;44;47;1;3;3;0
192;2013-12-07;5;9;2;18.0;;21.5;19.7;23.5;15.9;61;44;47;3;3;2;0
193;2013-07-13;1;9;4;19.3;22.0;21.3;19.2;24.3;14.0;61;51;54;2;2;2;Spuren
194;2013-07-14;1;6;4;19.4;25.4;23.3;21.5;26.3;16.6;61;45;46;3;3;2;0
195;2013-07-15;9;7;2;;24.9;21.5;21.6;25.6;17.6;73;47;47;1;3;3;0
196;2013-07-16;1;2;0;18.5;24.7;;19.8;26.1;13.5;64;44;44;2;1;1;0
197;2013-07-17;1;2;0;18.9;28.1;26.0;21.6;29.2;13.9;71;37;39;1;2;2;0
198;2013-07-18;0;5;4;21.6;29.0;26.8;23.2;30.2;16.1;;;;1;2;2;0
199;2013-07-19;8;3;1;22.4;29.8;26.9;24.7;30.2;19.2;65;42;51;1;2;2;0
200;2013-07-20;7;6;1;22.1;28.0;24.6;24.1;28.3;19.8;;;;3;3;2;0
201;2013-07-21;0;2;0;21.1;26.6;24.8;22.8;27.7;17.9;61;42;44;2;2;2;0
202;2013-07-22;0;0;0;;28.4;25.6;22.3;29.9;14.6;66;39;42;1;2;1;0
203;2013-07-23;1;4;1;21.2;30.1;27.7;23.6;31.7;15.5;69;37;45;1;2;2;0
204;2013-07-24;1;8;7;22.4;30.8;108.4;24.2;31.3;17.1;;;;1;2;2;Spuren
205;2013-07-25;9;5;3;22.2;29.2;26.2;26.2;30.4;22.0;;;;3;3;2;Spuren
206;2013-07-26;1;5;7;22.2;30.7;28.6;25.3;32.1;18.4;;;;1;2;2;0
207;2013-07-27;2;2;1;24.1;33.6;31.2;27.2;34.6;19.8;75;41;40;1;2;2;0
208;2013-07-28;1;1;0;25.4;36.4;33.1;29.0;36.8;21.2;;;;2;2;3;0
209;2013-07-29;0;5;9;25.0;31.3;27.7;28.3;33.1;23.5;;;;3;1;2;Spuren
210;2013-07-30;7;3;5;20.1;26.2;23.2;23.0;27.7;18.2;78;55;53;4;4;3;Spuren
211;2013-07-31;3;9;1;22.2;103.6;24.2;23.4;28.2;18.5;67;57;58;3;4;3;Spuren
212;2013-01-08;1;2;1;22.3;28.6;26.4;24.2;30.0;18.4;69;45;49;2;2;1;0
213;2013-02-08;0;1;0;21.1;33.2;30.5;25.8;34.6;16.9;73;39;39;2;2;2;0
214;2013-03-08;0;1;1;22.8;36.8;30.5;28.2;37.4;18.9;79;27;44;1;1;2;0
215;2013-04-08;7;1;9;26.4;34.0;30.2;28.8;34.2;23.3;;;;2;2;2;7.4
216;2013-05-08;1;1;0;20.1;29.4;28.0;24.5;30.9;18.1;89;42;43;1;2;2;0
217;2013-06-08;1;1;3;23.4;33.7;32.5;27.8;35.4;20.2;73;42;37;2;2;3;0.3
218;2013-07-08;1;0;6;23.7;34.7;32.4;28.2;35.7;20.6;;;;2;3;3;0
219;2013-08-08;2;4;6;24.5;37.6;34.4;30.1;38.5;21.6;;;;0;3;3;0
220;2013-09-08;9;8;9;23.3;27.5;22.3;28.4;34.5;22.2;;;;2;3;1;13.4
221;2013-10-08;7;9;1;16.9;23.1;21.8;20.5;24.1;16.8;74;47;56;4;3;2;0
222;2013-11-08;0;4;1;19.9;27.2;23.8;21.3;27.6;15.0;65;43;46;1;3;3;Spuren
223;2013-12-08;4;7;6;19.2;26.5;22.7;22.6;27.8;17.4;69;46;67;1;2;3;7
224;2013-08-13;9;9;9;17.9;21.3;20.9;21.0;25.2;16.8;94;62;60;2;4;2;Spuren
225;2013-08-14;9;9;7;17.7;22.3;20.1;20.2;23.7;16.6;57;42;48;1;2;2;0
226;2013-08-15;1;2;1;65.2;22.8;19.7;18.0;23.9;12.1;65;34;38;1;2;2;0
227;2013-08-16;0;1;1;15.1;25.5;22.8;18.9;26.5;11.2;65;34;40;1;3;3;0
228;2013-08-17;0;1;1;17.4;;25.6;21.7;30.1;13.3;62;38;40;2;2;2;0
229;2013-08-18;1;1;1;18.9;31.8;28.4;24.0;32.5;15.5;78;36;34;1;2;3;0
230;2013-08-19;9;7;9;22.3;;20.9;26.2;31.8;20.5;;;;2;3;4;0.6
231;2013-08-20;9;10;10;18.1;19.9;17.5;19.2;20.9;17.5;77;58;71;4;4;3;Spuren
232;2013-08-21;9;5;5;14.8;21.9;19.7;19.0;23.3;14.7;80;48;55;3;3;2;0
233;2013-08-22;7;8;1;15.4;23.5;20.6;18.5;24.6;12.3;85;41;46;1;2;2;0
234;2013-08-23;3;7;10;15.8;24.5;22.3;19.0;24.9;13.0;79;46;51;1;2;2;0.7
235;2013-08-24;10;10;7;16.1;17.5;16.9;19.1;22.3;15.8;95;87;89;1;2;2;2.9
236;2013-08-25;10;10;10;16.2;18.1;15.6;17.0;20.1;13.8;96;87;96;1;2;2;9.6
237;2013-08-26;9;10;8;14.9;16.2;15.4;15.0;16.7;13.3;96;93;93;1;2;2;0.7
238;2013-08-27;10;9;9;15.1;18.2;17.3;17.0;19.3;14.7;92;91;91;1;1;2;11.1
239;2013-08-28;10;9;10;14.8;17.7;16.5;16.2;17.8;14.6;97;82;90;1;2;3;4.2
240;2013-08-29;9;8;9;16.6;21.7;19.4;19.7;23.5;15.8;70;43;53;3;3;2;0
241;2013-08-30;1;5;1;15.6;23.3;19.0;18.4;24.5;12.3;74;39;61;2;2;2;0
242;2013-08-31;7;5;6;15.3;26.0;20.0;19.1;26.3;11.9;83;35;49;1;2;2;Spuren
243;2013-01-09;9;7;9;18.1;21.3;17.7;19.8;21.9;17.7;75;52;50;2;2;2;0.2
244;2013-02-09;9;9;8;14.0;19.8;17.9;17.1;21.0;13.1;72;46;51;3;4;4;Spuren
245;2013-03-09;9;9;10;18.3;;19.7;18.6;21.3;15.8;60;75;71;4;3;3;0.2
246;2013-04-09;10;9;2;17.4;23.4;19.2;20.3;23.8;16.7;92;59;75;1;2;2;Spuren
247;2013-05-09;1;4;1;15.7;24.4;20.6;19.6;25.4;13.7;91;43;55;1;1;2;0
248;2013-06-09;1;1;1;13.9;24.0;21.3;18.8;25.3;12.3;83;47;53;1;3;3;0
249;2013-07-09;1;0;0;14.8;104.8;21.7;19.9;26.6;13.2;79;40;48;2;3;2;0
250;2013-08-09;5;8;9;15.6;26.5;22.9;20.0;27.0;12.9;75;39;39;2;4;3;Spuren
251;2013-09-09;10;10;7;16.4;19.0;17.1;19.6;22.9;16.2;77;66;60;1;3;3;0.1
252;2013-10-09;7;3;10;13.2;23.8;19.4;18.1;24.3;11.9;87;49;75;1;3;3;1.6
253;2013-11-09;8;3;8;49.6;18.9;14.1;15.6;19.5;11.7;90;49;70;2;3;2;Spuren
254;2013-12-09;6;9;7;13.4;17.9;14.9;16.4;20.2;12.5;74;53;63;2;3;3;0.1
255;2013-09-13;6;9;9;12.6;14.8;11.8;13.5;15.6;11.3;83;81;97;3;3;4;15.6
256;2013-09-14;10;9;3;12.5;18.8;16.7;15.9;20.0;11.8;97;65;67;3;4;4;4.1
257;2013-09-15;9;9;9;14.0;20.6;17.5;16.7;20.8;12.6;95;60;78;1;2;2;Spuren
258;2013-09-16;9;9;10;17.2;20.4;15.9;17.6;21.1;14.1;82;53;91;3;3;2;46.6
259;2013-09-17;10;10;2;11.2;10.2;9.5;12.7;15.9;9.5;85;86;92;4;3;3;3.8
260;2013-09-18;9;9;10;8.9;14.3;15.1;11.6;16.0;7.1;91;90;82;2;2;3;11.8
261;2013-09-19;9;8;7;10.8;15.8;10.9;13.7;16.9;10.4;82;49;90;3;4;3;1
262;2013-09-20;10;10;9;12.0;15.2;13.4;13.6;17.0;10.1;77;68;92;2;4;3;1.8
263;2013-09-21;9;8;9;13.5;15.7;14.5;14.8;17.0;12.5;84;75;76;4;3;3;2.6
264;2013-09-22;6;4;6;12.0;18.4;14.6;15.2;19.5;10.9;86;54;75;3;2;2;0
265;2013-09-23;3;9;6;14.9;18.0;17.3;16.0;18.4;13.6;73;65;57;4;3;4;0
266;2013-09-24;9;8;2;16.0;19.4;14.7;17.3;19.8;14.7;63;54;83;4;3;2;0
267;2013-09-25;3;8;8;44.4;17.4;14.7;14.6;18.7;10.5;83;67;83;1;2;2;0
268;2013-09-26;8;9;9;15.7;17.6;15.7;15.6;19.9;11.3;88;85;85;2;2;3;0.7
269;2013-09-27;8;7;8;9.2;56.0;10.2;12.5;15.9;9.1;78;43;71;3;1;1;0
270;2013-09-28;2;3;1;;15.4;10.2;10.0;15.8;4.2;98;47;77;1;2;1;0
271;2013-09-29;7;9;10;7.8;12.9;10.6;9.7;13.0;6.4;83;67;71;2;3;3;0
272;2013-09-30;9;9;9;9.0;12.9;12.3;10.9;13.4;8.3;79;59;60;2;2;2;0
273;2013-01-10;1;7;7;5.1;13.5;10.7;9.2;14.1;4.3;92;47;52;1;3;3;0
274;2013-02-10;9;9;3;5.8;12.1;8.1;9.1;13.2;4.9;74;43;54;2;2;2;0
275;2013-03-10;0;1;0;2.1;10.7;7.4;6.1;11.1;1.0;89;43;53;1;4;3;0
276;2013-04-10;1;4;4;3.6;12.0;8.5;7.8;12.3;3.3;74;45;57;4;4;3;0
277;2013-05-10;5;9;10;5.1;12.1;;8.5;12.7;4.3;78;52;58;3;4;3;0.8
278;2013-06-10;10;10;10;8.1;10.3;10.0;9.2;10.5;7.8;98;94;96;2;1;1;0.9
279;2013-07-10;10;10;1;8.6;11.7;9.6;10.9;13.2;8.5;97;81;94;2;1;1;Spuren
280;2013-08-10;6;2;4;7.4;18.5;12.1;12.1;18.6;5.5;97;36;67;1;3;2;0.2
281;2013-09-10;10;9;9;10.4;;54.8;13.4;16.9;9.8;93;70;84;1;2;2;0.4
282;2013-10-10;10;9;9;12.4;15.4;15.4;14.4;16.9;11.8;96;77;85;2;4;3;7
283;2013-11-10;10;10;10;6.7;13.4;10.1;10.9;15.5;6.2;99;97;97;1;2;1;8.7
284;2013-12-10;10;1;6;7.7;68.0;15.1;12.1;17.4;6.8;94;59;81;1;3;2;Spuren
285;2013-10-13;8;3;2;7.3;15.0;8.9;10.6;15.4;5.8;96;49;89;2;2;1;0
286;2013-10-14;3;9;9;;11.7;10.4;9.0;12.7;5.2;97;84;91;1;2;2;0
287;2013-10-15;9;4;6;10.0;17.8;12.3;14.2;18.5;9.9;92;52;89;2;1;1;0.6
288;2013-10-16;9;7;2;9.8;12.3;10.5;11.3;13.1;9.4;84;63;69;4;4;4;Spuren
289;2013-10-17;0;9;4;6.6;13.7;10.0;10.7;14.7;6.6;91;64;84;2;3;2;0.3
290;2013-10-18;2;6;9;12.5;;12.4;12.8;16.5;9.1;69;44;54;4;3;3;0
291;2013-10-19;6;6;3;5.5;15.7;13.3;10.5;16.0;4.9;97;50;67;2;4;3;0
292;2013-10-20;10;8;3;8.5;15.2;10.7;10.9;15.9;5.8;96;69;92;1;2;1;0
293;2013-10-21;6;8;4;9.2;21.7;15.1;15.9;22.5;9.2;98;49;84;1;2;1;0
294;2013-10-22;10;9;3;12.3;15.0;13.0;12.6;15.5;9.7;97;86;96;1;3;2;0
295;2013-10-23;10;2;1;13.3;17.4;;14.8;17.8;11.7;96;76;92;2;1;3;5
296;2013-10-24;10;9;3;14.1;16.8;13.0;15.0;17.0;13.0;96;85;96;2;2;1;0.8
297;2013-10-25;10;10;10;12.1;13.0;13.6;12.2;13.6;10.7;97;97;95;2;1;1;0
298;2013-10-26;10;1;3;11.5;17.4;13.0;14.6;17.8;11.3;96;71;93;1;2;1;0
299;2013-10-27;10;9;9;11.0;18.1;14.9;14.5;19.2;9.8;97;69;89;1;2;2;0.4
300;2013-10-28;9;7;5;14.4;20.4;16.7;17.6;21.0;14.2;87;63;84;2;3;2;0
301;2013-10-29;9;10;10;10.1;13.8;12.9;13.2;16.7;9.7;97;62;67;1;3;2;1.5
302;2013-10-30;10;9;9;11.1;49.2;10.8;11.8;12.9;10.6;78;78;76;3;3;2;Spuren
303;2013-10-31;2;3;0;4.2;12.2;9.5;8.5;12.8;4.2;98;65;72;1;2;2;0
304;2013-01-11;5;5;3;5.6;13.1;9.1;8.7;13.5;3.9;97;63;91;1;2;0;0
305;2013-02-11;10;10;5;8.4;10.6;9.2;8.5;10.8;6.2;96;82;90;2;1;2;Spuren
306;2013-03-11;10;10;9;7.3;12.3;10.0;10.2;13.4;7.0;96;92;66;1;4;4;3
307;2013-04-11;9;9;10;40.0;11.0;;9.7;12.1;7.2;79;71;89;1;4;2;5.3
308;2013-05-11;10;10;9;9.5;9.7;7.7;8.3;9.9;6.7;95;66;59;3;2;2;1.4
309;2013-06-11;8;9;10;9.0;10.6;9.0;6.8;11.5;2.0;73;63;71;4;4;4;3.1
310;2013-07-11;9;4;7;13.9;19.1;16.3;13.8;19.7;7.9;66;46;56;3;4;2;0
311;2013-08-11;7;1;0;;16.8;10.5;12.3;17.4;7.1;97;60;90;1;2;2;Spuren
312;2013-09-11;7;10;9;10.0;11.4;9.1;10.3;12.1;8.4;92;72;83;3;3;3;3.1
313;2013-10-11;7;8;9;40.0;11.2;8.6;8.8;12.6;4.9;96;65;89;2;3;2;14.5
314;2013-11-11;10;9;10;5.1;8.0;7.0;7.1;9.1;5.0;93;60;64;4;4;3;0.1
315;2013-12-11;3;1;1;2.7;7.7;5.3;5.2;8.0;2.4;82;64;85;2;1;2;0
316;2013-11-13;10;8;10;;8.0;40.0;5.7;8.3;3.0;81;66;74;3;3;3;0
317;2013-11-14;1;6;10;0.7;5.8;5.4;3.8;7.0;0.5;93;75;95;1;2;1;1
318;2013-11-15;10;10;9;4.8;6.8;40.0;5.9;7.3;4.5;98;87;94;1;1;1;Spuren
319;2013-11-16;10;9;7;4.0;8.9;4.6;6.0;9.0;2.9;99;79;96;1;1;1;0
320;2013-11-17;10;9;10;4.1;6.5;5.6;5.0;7.4;2.5;99;89;97;1;3;2;0
321;2013-11-18;10;9;10;5.4;8.3;40.0;6.9;8.5;5.2;91;78;88;2;4;3;0
322;2013-11-19;10;10;10;6.8;7.3;7.1;6.9;7.4;6.3;92;86;87;3;3;4;0.3
323;2013-11-20;10;10;9;6.9;8.2;7.0;7.6;9.0;6.2;94;60;65;2;2;2;0.2
324;2013-11-21;10;10;10;4.6;;7.2;5.5;7.7;3.2;87;92;97;2;3;3;0.1
325;2013-11-22;10;10;10;6.0;6.7;7.2;6.5;7.3;5.6;93;88;88;2;2;1;1.4
326;2013-11-23;10;10;10;7.0;9.1;7.4;8.0;9.2;6.8;92;78;85;3;3;2;3.7
327;2013-11-24;10;10;9;8.0;8.1;5.6;7.1;8.6;5.6;94;92;78;3;4;4;2.9
328;2013-11-25;6;10;6;0.7;2.7;1.5;3.0;5.6;0.4;55;50;58;5;4;4;Spuren
329;2013-11-26;1;9;9;0.3;0.7;1.1;1.0;2.0;0.0;68;92;77;4;4;3;0.8
330;2013-11-27;5;2;0;0.1;3.2;0.5;1.7;3.5;-0.2;73;54;62;3;3;3;0
331;2013-11-28;0;10;9;-0.9;1.3;0.7;0.7;3.1;-1.7;64;57;73;2;4;4;Spuren
332;2013-11-29;9;9;9;2.5;4.2;3.6;2.6;4.7;0.5;74;68;75;3;3;2;Spuren
333;2013-11-30;10;3;8;4.4;40.0;4.8;5.2;7.4;3.0;77;56;69;3;4;3;0
334;2013-01-12;9;6;5;3.9;7.5;40.0;5.6;8.0;3.2;73;57;69;3;2;3;Spuren
335;2013-02-12;8;1;0;3.9;7.7;2.5;5.3;8.2;2.4;81;57;76;3;3;1;0
336;2013-03-12;2;9;4;-2.4;5.0;40.0;1.4;5.4;-2.6;93;62;80;1;3;2;0
337;2013-04-12;10;9;2;-2.1;-0.1;2.2;-0.3;2.2;-2.8;100;90;77;1;2;3;0.1
338;2013-05-12;10;2;10;2.7;6.0;4.0;4.0;6.2;1.8;91;66;70;4;3;2;3.5
339;2013-06-12;10;7;8;4.0;3.7;2.1;4.3;7.2;1.3;70;64;70;3;4;4;3.2
340;2013-07-12;5;8;8;1.5;40.0;3.0;2.4;4.3;0.4;59;84;67;4;4;4;0.4
341;2013-08-12;9;5;8;4.5;6.5;5.4;5.0;7.6;2.4;82;70;75;4;4;3;Spuren
342;2013-09-12;3;10;9;;5.8;6.3;5.9;7.1;4.7;64;90;83;6;6;5;6.3
343;2013-10-12;10;10;9;6.7;5.3;;6.5;7.8;5.1;96;88;81;3;2;1;0.1
344;2013-11-12;10;10;10;2.1;2.1;1.9;3.2;5.6;0.8;82;76;81;2;2;2;0
345;2013-12-12;10;10;10;1.3;1.8;1.1;1.6;2.1;1.1;98;98;99;1;2;1;Spuren
346;2013-12-13;10;9;10;0.3;2.8;1.9;1.7;3.1;0.2;97;89;94;2;1;2;0
347;2013-12-14;10;0;0;1.2;5.1;0.3;3.0;5.9;0.1;94;72;97;1;1;2;0
348;2013-12-15;10;2;9;5.4;8.5;6.8;4.1;8.8;-0.6;79;51;51;3;3;2;0
349;2013-12-16;2;10;10;-1.0;0.0;-0.7;2.5;6.8;-1.9;98;97;98;1;2;3;Spuren
350;2013-12-17;10;10;10;-1.9;-1.4;-1.5;-1.5;-0.7;-2.3;99;95;97;3;3;3;Spuren
351;2013-12-18;10;10;10;-2.1;-1.4;-1.7;-1.9;-1.3;-2.4;94;89;89;3;2;2;Spuren
352;2013-12-19;10;10;10;-3.0;-2.6;-1.9;-2.5;-1.7;-3.2;97;91;87;3;2;1;Spuren
353;2013-12-20;10;10;10;-1.1;-0.4;0.8;-0.6;0.8;-1.9;98;97;90;2;2;1;Spuren
354;2013-12-21;1;1;0;-0.7;5.7;0.4;2.4;5.9;-1.2;97;76;96;1;2;2;0
355;2013-12-22;10;10;10;1.8;;1.7;1.2;2.1;0.3;99;98;97;2;3;3;Spuren
356;2013-12-23;9;8;10;;4.7;1.8;2.7;4.8;0.6;92;83;98;2;2;2;0
357;2013-12-24;9;1;1;4.2;11.1;8.8;6.5;11.3;1.6;95;60;66;3;3;3;0
358;2013-12-25;7;9;10;6.5;12.7;12.4;8.3;13.3;3.3;78;57;55;2;4;4;Spuren
359;2013-12-26;9;9;9;10.0;9.6;8.2;10.2;12.5;7.9;63;70;83;5;4;2;4.2
360;2013-12-27;9;3;0;6.1;8.9;5.6;7.3;9.3;5.3;80;68;84;3;2;2;0
361;2013-12-28;0;4;1;4.6;8.4;6.4;5.8;8.4;3.1;92;74;88;2;4;2;0
362;2013-12-29;7;9;10;7.4;8.0;7.2;5.7;8.5;2.9;71;65;63;3;3;3;Spuren
363;2013-12-30;9;9;10;4.9;6.4;4.4;5.9;7.4;4.3;71;66;74;2;2;1;Spuren
364;2013-12-31;10;10;9;3.0;4.2;4.3;3.8;4.6;3.0;90;97;93;1;2;2;0.3
